,Name,Province,Date,ALNUS,ALTERNARIA,ARTEMISA,BETULA,CAREX,CASTANEA,CUPRESACEA,FRAXINUS,GRAMINEAS,MERCURIALIS,MORUS,OLEA,PALMACEAS,PINUS,PLANTAGO,PLATANUS,POPULUS,AMARANTACEAS,QUERCUS,RUMEX,ULMUS,URTICACEAS
5065,Tomillar-Hospital,Sevilla,2017-10-23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5066,Tomillar-Hospital,Sevilla,2017-10-24,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5067,Tomillar-Hospital,Sevilla,2017-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5068,Tomillar-Hospital,Sevilla,2017-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,Tomillar-Hospital,Sevilla,2017-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5070,Tomillar-Hospital,Sevilla,2017-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,Tomillar-Hospital,Sevilla,2017-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,Tomillar-Hospital,Sevilla,2017-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,Tomillar-Hospital,Sevilla,2017-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5074,Tomillar-Hospital,Sevilla,2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,Tomillar-Hospital,Sevilla,2017-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
5076,Tomillar-Hospital,Sevilla,2017-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,Tomillar-Hospital,Sevilla,2017-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,Tomillar-Hospital,Sevilla,2017-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,Tomillar-Hospital,Sevilla,2017-11-06,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
5080,Tomillar-Hospital,Sevilla,2017-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,Tomillar-Hospital,Sevilla,2017-11-08,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5082,Tomillar-Hospital,Sevilla,2017-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,Tomillar-Hospital,Sevilla,2017-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5084,Tomillar-Hospital,Sevilla,2017-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,Tomillar-Hospital,Sevilla,2017-11-12,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5086,Tomillar-Hospital,Sevilla,2017-11-13,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,Tomillar-Hospital,Sevilla,2017-11-14,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,Tomillar-Hospital,Sevilla,2017-11-15,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5089,Tomillar-Hospital,Sevilla,2017-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,Tomillar-Hospital,Sevilla,2017-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,Tomillar-Hospital,Sevilla,2017-11-18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,Tomillar-Hospital,Sevilla,2017-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,Tomillar-Hospital,Sevilla,2017-11-20,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,Tomillar-Hospital,Sevilla,2017-11-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5095,Tomillar-Hospital,Sevilla,2017-11-22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,Tomillar-Hospital,Sevilla,2017-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,Tomillar-Hospital,Sevilla,2017-11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,Tomillar-Hospital,Sevilla,2017-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,Tomillar-Hospital,Sevilla,2017-11-26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,Tomillar-Hospital,Sevilla,2017-11-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5101,Tomillar-Hospital,Sevilla,2017-11-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5102,Tomillar-Hospital,Sevilla,2017-11-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5103,Tomillar-Hospital,Sevilla,2017-11-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,Tomillar-Hospital,Sevilla,2017-12-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,Tomillar-Hospital,Sevilla,2017-12-02,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,Tomillar-Hospital,Sevilla,2017-12-03,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,Tomillar-Hospital,Sevilla,2017-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,Tomillar-Hospital,Sevilla,2017-12-05,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5109,Tomillar-Hospital,Sevilla,2017-12-06,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
5110,Tomillar-Hospital,Sevilla,2017-12-07,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
5111,Tomillar-Hospital,Sevilla,2017-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,Tomillar-Hospital,Sevilla,2017-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,Tomillar-Hospital,Sevilla,2017-12-10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,Tomillar-Hospital,Sevilla,2017-12-11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5115,Tomillar-Hospital,Sevilla,2017-12-12,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,Tomillar-Hospital,Sevilla,2017-12-13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5117,Tomillar-Hospital,Sevilla,2017-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5118,Tomillar-Hospital,Sevilla,2017-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,Tomillar-Hospital,Sevilla,2017-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,Tomillar-Hospital,Sevilla,2017-12-17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,Tomillar-Hospital,Sevilla,2017-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,Tomillar-Hospital,Sevilla,2017-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,Tomillar-Hospital,Sevilla,2017-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,Tomillar-Hospital,Sevilla,2017-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,Tomillar-Hospital,Sevilla,2017-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,Tomillar-Hospital,Sevilla,2017-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5127,Tomillar-Hospital,Sevilla,2017-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
5128,Tomillar-Hospital,Sevilla,2017-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,Tomillar-Hospital,Sevilla,2017-12-26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5130,Tomillar-Hospital,Sevilla,2017-12-27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,Tomillar-Hospital,Sevilla,2017-12-28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,Tomillar-Hospital,Sevilla,2017-12-29,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,Tomillar-Hospital,Sevilla,2017-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5134,Tomillar-Hospital,Sevilla,2018-01-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,Tomillar-Hospital,Sevilla,2018-01-02,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,Tomillar-Hospital,Sevilla,2018-01-03,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,Tomillar-Hospital,Sevilla,2018-01-04,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,Tomillar-Hospital,Sevilla,2018-01-05,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18
5139,Tomillar-Hospital,Sevilla,2018-01-06,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,17,0,0,0,0,6
5140,Tomillar-Hospital,Sevilla,2018-01-07,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
5141,Tomillar-Hospital,Sevilla,2018-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5142,Tomillar-Hospital,Sevilla,2018-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,Tomillar-Hospital,Sevilla,2018-01-10,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14
5144,Tomillar-Hospital,Sevilla,2018-01-11,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,11,0,3,0,0,1
5145,Tomillar-Hospital,Sevilla,2018-01-12,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5146,Tomillar-Hospital,Sevilla,2018-01-13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5147,Tomillar-Hospital,Sevilla,2018-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5148,Tomillar-Hospital,Sevilla,2018-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,Tomillar-Hospital,Sevilla,2018-01-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5150,Tomillar-Hospital,Sevilla,2018-01-17,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
5151,Tomillar-Hospital,Sevilla,2018-01-18,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5152,Tomillar-Hospital,Sevilla,2018-01-19,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7
5153,Tomillar-Hospital,Sevilla,2018-01-20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
5154,Tomillar-Hospital,Sevilla,2018-01-21,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5155,Tomillar-Hospital,Sevilla,2018-01-22,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,Tomillar-Hospital,Sevilla,2018-01-23,0,0,0,0,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,Tomillar-Hospital,Sevilla,2018-01-24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,Tomillar-Hospital,Sevilla,2018-01-25,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,Tomillar-Hospital,Sevilla,2018-01-26,18,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
5160,Tomillar-Hospital,Sevilla,2018-01-27,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
5161,Tomillar-Hospital,Sevilla,2018-01-28,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5162,Tomillar-Hospital,Sevilla,2018-01-29,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,Tomillar-Hospital,Sevilla,2018-01-30,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,Tomillar-Hospital,Sevilla,2018-01-31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,Tomillar-Hospital,Sevilla,2018-02-01,15,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,Tomillar-Hospital,Sevilla,2018-02-02,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,Tomillar-Hospital,Sevilla,2018-02-03,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,Tomillar-Hospital,Sevilla,2018-02-04,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,Tomillar-Hospital,Sevilla,2018-02-05,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,Tomillar-Hospital,Sevilla,2018-02-06,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5171,Tomillar-Hospital,Sevilla,2018-02-07,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5172,Tomillar-Hospital,Sevilla,2018-02-08,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5173,Tomillar-Hospital,Sevilla,2018-02-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5174,Tomillar-Hospital,Sevilla,2018-02-10,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5175,Tomillar-Hospital,Sevilla,2018-02-11,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5176,Tomillar-Hospital,Sevilla,2018-02-12,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,Tomillar-Hospital,Sevilla,2018-02-13,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5178,Tomillar-Hospital,Sevilla,2018-02-14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,Tomillar-Hospital,Sevilla,2018-02-15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5180,Tomillar-Hospital,Sevilla,2018-02-16,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,Tomillar-Hospital,Sevilla,2018-02-17,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,Tomillar-Hospital,Sevilla,2018-02-18,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5183,Tomillar-Hospital,Sevilla,2018-02-19,2,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,Tomillar-Hospital,Sevilla,2018-02-20,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5185,Tomillar-Hospital,Sevilla,2018-02-21,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
5186,Tomillar-Hospital,Sevilla,2018-02-22,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,Tomillar-Hospital,Sevilla,2018-02-23,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
5188,Tomillar-Hospital,Sevilla,2018-02-24,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5189,Tomillar-Hospital,Sevilla,2018-02-25,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5190,Tomillar-Hospital,Sevilla,2018-02-26,0,0,0,0,0,0,55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
5191,Tomillar-Hospital,Sevilla,2018-02-27,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,Tomillar-Hospital,Sevilla,2018-02-28,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,Tomillar-Hospital,Sevilla,2018-03-01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,Tomillar-Hospital,Sevilla,2018-03-02,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
5195,Tomillar-Hospital,Sevilla,2018-03-03,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,Tomillar-Hospital,Sevilla,2018-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5197,Tomillar-Hospital,Sevilla,2018-03-05,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0
5198,Tomillar-Hospital,Sevilla,2018-03-06,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5199,Tomillar-Hospital,Sevilla,2018-03-07,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5200,Tomillar-Hospital,Sevilla,2018-03-08,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,Tomillar-Hospital,Sevilla,2018-03-09,0,0,0,0,0,0,102,0,2,0,0,0,0,5,0,0,0,0,3,0,0,2
5202,Tomillar-Hospital,Sevilla,2018-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,Tomillar-Hospital,Sevilla,2018-03-11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,Tomillar-Hospital,Sevilla,2018-03-12,0,0,0,0,0,0,16,2,0,0,0,0,0,4,0,0,0,2,2,0,0,0
5205,Tomillar-Hospital,Sevilla,2018-03-13,0,0,0,0,0,0,39,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
5206,Tomillar-Hospital,Sevilla,2018-03-14,0,0,0,0,0,0,13,0,0,0,0,0,0,45,0,0,0,0,2,4,0,0
5207,Tomillar-Hospital,Sevilla,2018-03-15,0,0,0,0,0,0,7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5208,Tomillar-Hospital,Sevilla,2018-03-16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,Tomillar-Hospital,Sevilla,2018-03-17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,Tomillar-Hospital,Sevilla,2018-03-18,0,0,0,0,0,0,22,0,0,0,0,0,0,9,0,0,0,3,3,3,0,0
5211,Tomillar-Hospital,Sevilla,2018-03-19,0,0,0,0,0,0,14,3,0,0,0,0,0,9,0,0,0,0,3,3,0,0
5212,Tomillar-Hospital,Sevilla,2018-03-20,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0
5213,Tomillar-Hospital,Sevilla,2018-03-21,0,0,0,0,0,0,85,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
5214,Tomillar-Hospital,Sevilla,2018-03-22,0,0,0,0,0,0,36,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
5215,Tomillar-Hospital,Sevilla,2018-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,Tomillar-Hospital,Sevilla,2018-03-24,0,0,0,0,0,0,20,0,0,0,0,0,0,2,0,14,0,0,2,0,0,0
5217,Tomillar-Hospital,Sevilla,2018-03-25,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,10,0,0,7,0,0,0
5218,Tomillar-Hospital,Sevilla,2018-03-26,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,10,0,0,7,0,0,0
5219,Tomillar-Hospital,Sevilla,2018-03-27,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,16,0,0,12,0,3,0
5220,Tomillar-Hospital,Sevilla,2018-03-28,0,0,0,0,0,0,40,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0
5221,Tomillar-Hospital,Sevilla,2018-03-29,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,Tomillar-Hospital,Sevilla,2018-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,Tomillar-Hospital,Sevilla,2018-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,Tomillar-Hospital,Sevilla,2018-04-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,Tomillar-Hospital,Sevilla,2018-04-02,0,0,0,0,0,0,6,0,0,0,44,0,0,5,0,55,11,0,21,3,0,0
5226,Tomillar-Hospital,Sevilla,2018-04-03,0,0,0,0,0,0,0,0,2,0,18,0,0,0,3,48,5,5,3,0,0,0
5227,Tomillar-Hospital,Sevilla,2018-04-04,0,0,0,0,0,0,4,0,0,0,12,0,0,0,2,4,4,3,16,3,0,5
5228,Tomillar-Hospital,Sevilla,2018-04-05,0,0,0,0,0,0,26,0,2,0,0,0,0,17,0,5,4,3,14,5,0,0
5229,Tomillar-Hospital,Sevilla,2018-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,Tomillar-Hospital,Sevilla,2018-04-07,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,6,0,2,2,0,0
5231,Tomillar-Hospital,Sevilla,2018-04-08,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,5,0,6,1,3,0
5232,Tomillar-Hospital,Sevilla,2018-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,Tomillar-Hospital,Sevilla,2018-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Tomillar-Hospital,Sevilla,2018-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,Tomillar-Hospital,Sevilla,2018-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,Tomillar-Hospital,Sevilla,2018-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5237,Tomillar-Hospital,Sevilla,2018-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,Tomillar-Hospital,Sevilla,2018-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,Tomillar-Hospital,Sevilla,2018-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,Tomillar-Hospital,Sevilla,2018-04-17,0,0,0,0,0,0,12,0,8,0,0,0,0,6,0,0,0,0,45,0,5,0
5241,Tomillar-Hospital,Sevilla,2018-04-18,0,0,0,0,0,0,0,0,5,0,0,0,0,25,0,0,0,0,52,0,0,0
5242,Tomillar-Hospital,Sevilla,2018-04-19,0,0,0,0,0,0,0,0,12,0,0,0,0,36,0,0,0,3,35,0,0,0
5243,Tomillar-Hospital,Sevilla,2018-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,Tomillar-Hospital,Sevilla,2018-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5245,Tomillar-Hospital,Sevilla,2018-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,Tomillar-Hospital,Sevilla,2018-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,Tomillar-Hospital,Sevilla,2018-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,Tomillar-Hospital,Sevilla,2018-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,Tomillar-Hospital,Sevilla,2018-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,Tomillar-Hospital,Sevilla,2018-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,Tomillar-Hospital,Sevilla,2018-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,Tomillar-Hospital,Sevilla,2018-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5253,Tomillar-Hospital,Sevilla,2018-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5254,Tomillar-Hospital,Sevilla,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,Tomillar-Hospital,Sevilla,2018-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5256,Tomillar-Hospital,Sevilla,2018-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,Tomillar-Hospital,Sevilla,2018-05-04,0,0,0,0,0,0,0,0,33,0,0,134,0,22,18,0,0,18,231,26,0,0
5258,Tomillar-Hospital,Sevilla,2018-05-05,0,0,0,0,0,0,0,0,7,0,0,33,0,44,5,0,0,11,5,5,7,0
